[-0.25, -87.25, 345.06, 23.89, -0.24]
[-0.25, -87.25, 345.06, 23.89, -0.24]
[-0.25, -87.25, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.25]
[-0.25, -87.31, 345.06, 23.89, -0.25]
[-0.25, -87.31, 345.06, 23.89, -0.25]
[-0.25, -87.31, 345.06, 23.89, -0.25]
[-0.25, -87.31, 345.06, 23.89, -0.25]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.25]
[-0.25, -87.31, 345.06, 23.89, -0.25]
[-0.25, -87.31, 345.06, 23.89, -0.25]
[-0.25, -87.31, 345.06, 23.89, -0.25]
[-0.25, -87.31, 345.06, 23.89, -0.25]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.25]
[-0.25, -87.31, 345.06, 23.89, -0.25]
[-0.25, -87.25, 345.06, 23.89, -0.25]
[-0.25, -87.25, 345.06, 23.89, -0.25]
[-0.25, -87.25, 345.06, 23.89, -0.25]
[-0.25, -87.25, 345.06, 23.89, -0.24]
[-0.25, -87.25, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.89, -0.24]
[-0.25, -87.31, 345.06, 23.88, -0.24]
[-0.25, -87.31, 345.06, 23.88, -0.24]
[-0.25, -87.31, 345.06, 23.88, -0.24]
[-0.25, -87.19, 345.0, 23.88, -0.24]
[-0.25, -87.19, 345.0, 23.88, -0.24]
[-0.25, -87.19, 345.0, 23.89, -0.24]
[-0.25, -87.19, 345.0, 23.89, -0.24]
[-0.25, -87.19, 345.0, 23.89, -0.24]
[-0.25, -87.19, 345.0, 23.89, -0.24]
[-0.25, -87.19, 345.0, 23.89, -0.24]
[-0.25, -87.19, 345.0, 23.89, -0.24]
[-0.25, -87.19, 345.0, 23.89, -0.24]
[-0.25, -87.19, 345.0, 23.89, -0.24]
[-0.25, -87.25, 345.0, 23.89, -0.24]
[-0.25, -87.25, 345.0, 23.89, -0.24]
[-0.25, -87.25, 345.0, 23.89, -0.24]
[-0.25, -87.25, 345.0, 23.89, -0.24]
[-0.25, -87.25, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.25, 345.0, 23.89, -0.24]
[-0.25, -87.25, 345.0, 23.89, -0.24]
[-0.25, -87.25, 345.0, 23.89, -0.24]
[-0.25, -87.25, 345.0, 23.89, -0.24]
[-0.25, -87.25, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.25, 345.0, 23.89, -0.24]
[-0.25, -87.25, 345.0, 23.89, -0.24]
[-0.25, -87.25, 345.0, 23.89, -0.24]
[-0.25, -87.25, 345.0, 23.89, -0.24]
[-0.25, -87.25, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.88, -0.24]
[-0.25, -87.31, 345.0, 23.88, -0.24]
[-0.25, -87.31, 345.0, 23.88, -0.24]
[-0.25, -87.31, 345.0, 23.88, -0.24]
[-0.25, -87.31, 345.0, 23.88, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.88, -0.24]
[-0.25, -87.31, 345.0, 23.88, -0.24]
[-0.25, -87.31, 345.0, 23.88, -0.24]
[-0.25, -87.31, 345.0, 23.88, -0.24]
[-0.25, -87.31, 345.0, 23.88, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.25, -87.31, 345.0, 23.89, -0.24]
[-0.31, -87.37, 345.0, 23.89, -0.24]
[-0.31, -87.37, 345.0, 23.89, -0.24]
[-0.31, -87.37, 345.0, 23.89, -0.24]
[-0.31, -87.37, 345.0, 23.89, -0.24]
[-0.31, -87.37, 345.0, 23.89, -0.24]
[-0.25, -87.06, 345.0, 23.89, -0.24]
[-0.25, -87.06, 345.0, 23.89, -0.24]
[-0.25, -87.06, 345.0, 23.89, -0.24]
[-0.25, -87.06, 345.0, 23.89, -0.24]
[-0.25, -87.06, 345.0, 23.89, -0.24]
[-0.25, -87.31, 344.94, 23.89, -0.24]
[-0.25, -87.31, 344.94, 23.89, -0.24]
[-0.25, -87.31, 344.94, 23.89, -0.24]
[-0.25, -87.31, 344.94, 23.89, -0.24]
[-0.25, -87.31, 344.94, 23.89, -0.24]
[-0.25, -87.44, 344.88, 23.89, -0.24]
[-0.25, -87.44, 344.88, 23.89, -0.24]
[-0.25, -87.44, 344.88, 23.89, -0.24]
[-0.25, -87.44, 344.88, 23.89, -0.25]
[-0.25, -87.44, 344.88, 23.89, -0.25]
[-0.25, -87.25, 344.88, 23.89, -0.25]
[-0.25, -87.25, 344.88, 23.89, -0.25]
[-0.25, -87.25, 344.88, 23.89, -0.25]
[-0.25, -87.25, 344.88, 23.89, -0.24]
[-0.25, -87.25, 344.88, 23.89, -0.24]
[-0.25, -87.44, 344.94, 23.89, -0.24]
[-0.25, -87.44, 344.94, 23.89, -0.24]
[-0.25, -87.44, 344.94, 23.89, -0.24]
[-0.25, -87.44, 344.94, 23.89, -0.24]
[-0.25, -87.44, 344.94, 23.89, -0.24]
[-0.25, -87.31, 344.94, 23.89, -0.24]
[-0.25, -87.31, 344.94, 23.89, -0.24]
[-0.25, -87.31, 344.94, 23.89, -0.24]
[-0.25, -87.31, 344.94, 23.89, -0.24]
[-0.25, -87.31, 344.94, 23.89, -0.24]
[-0.25, -87.37, 344.94, 23.89, -0.24]
[-0.25, -87.37, 344.94, 23.89, -0.24]
[-0.25, -87.37, 344.94, 23.89, -0.24]
[-0.25, -87.37, 344.94, 23.89, -0.24]
[-0.25, -87.37, 344.94, 23.89, -0.24]
[-0.25, -87.37, 344.94, 23.89, -0.24]
[-0.25, -87.37, 344.94, 23.89, -0.24]
[-0.25, -87.37, 344.94, 23.89, -0.24]
[-0.25, -87.37, 344.94, 23.89, -0.24]
[-0.25, -87.37, 344.94, 23.89, -0.24]
[-0.25, -87.37, 344.94, 23.89, -0.24]
[-0.25, -87.37, 344.94, 23.89, -0.24]
[-0.25, -87.37, 344.94, 23.89, -0.24]
[-0.25, -87.37, 344.94, 23.89, -0.24]
[-0.25, -87.37, 344.94, 23.89, -0.24]
[-0.25, -87.44, 344.94, 23.89, -0.24]
[-0.25, -87.44, 344.94, 23.89, -0.24]
[-0.25, -87.44, 344.94, 23.89, -0.24]
[-0.25, -87.44, 344.94, 23.89, -0.24]
[-0.25, -87.44, 344.94, 23.89, -0.24]
[-0.25, -87.37, 344.94, 23.89, -0.24]
[-0.25, -87.37, 344.94, 23.89, -0.24]
[-0.25, -87.37, 344.94, 23.89, -0.24]
[-0.25, -87.37, 344.94, 23.89, -0.25]
[-0.25, -87.37, 344.94, 23.89, -0.25]
[-0.25, -87.44, 344.94, 23.89, -0.25]
[-0.25, -87.44, 344.94, 23.89, -0.25]
[-0.25, -87.44, 344.94, 23.89, -0.25]
[-0.25, -87.44, 344.94, 23.89, -0.24]
[-0.25, -87.44, 344.94, 23.89, -0.24]
[-0.25, -87.56, 344.88, 23.89, -0.24]
[-0.25, -87.56, 344.88, 23.89, -0.24]
[-0.25, -87.56, 344.88, 23.89, -0.24]
[-0.25, -87.56, 344.88, 23.89, -0.24]
[-0.25, -87.56, 344.88, 23.89, -0.24]
[-0.25, -87.44, 344.88, 23.89, -0.24]
[-0.25, -87.44, 344.88, 23.89, -0.24]
[-0.25, -87.44, 344.88, 23.89, -0.24]
[-0.25, -87.44, 344.88, 23.89, -0.24]
[-0.25, -87.44, 344.88, 23.89, -0.24]
[-0.25, -87.37, 344.88, 23.89, -0.24]
[-0.25, -87.37, 344.88, 23.89, -0.24]
[-0.25, -87.37, 344.88, 23.89, -0.24]
[-0.25, -87.37, 344.88, 23.89, -0.24]
[-0.25, -87.37, 344.88, 23.89, -0.24]
[-0.25, -87.5, 344.88, 23.89, -0.24]
[-0.25, -87.5, 344.88, 23.89, -0.24]
[-0.25, -87.5, 344.88, 23.89, -0.24]
[-0.25, -87.5, 344.88, 23.89, -0.25]
[-0.25, -87.5, 344.88, 23.89, -0.25]
[-0.25, -87.81, 344.81, 23.89, -0.25]
[-0.25, -87.81, 344.81, 23.89, -0.25]
[-0.25, -87.81, 344.81, 23.89, -0.25]
[-0.25, -87.81, 344.81, 23.89, -0.25]
[-0.25, -87.81, 344.81, 23.89, -0.25]
[-0.25, -87.37, 344.81, 23.89, -0.25]
[-0.25, -87.37, 344.81, 23.89, -0.25]
[-0.25, -87.37, 344.81, 23.89, -0.25]
[-0.25, -87.37, 344.81, 23.89, -0.25]
[-0.25, -87.37, 344.81, 23.89, -0.25]
[-0.25, -87.37, 344.81, 23.89, -0.25]
[-0.25, -87.37, 344.81, 23.89, -0.25]
[-0.25, -87.37, 344.81, 23.89, -0.25]
[-0.25, -87.37, 344.81, 23.89, -0.24]
[-0.25, -87.37, 344.81, 23.89, -0.24]
[-0.25, -87.5, 344.81, 23.89, -0.24]
[-0.25, -87.5, 344.81, 23.89, -0.24]
[-0.25, -87.5, 344.81, 23.89, -0.24]
[-0.25, -87.5, 344.81, 23.89, -0.24]
[-0.25, -87.5, 344.81, 23.89, -0.24]
[-0.25, -87.44, 344.81, 23.89, -0.24]
[-0.25, -87.44, 344.81, 23.89, -0.24]
[-0.25, -87.44, 344.81, 23.89, -0.24]
[-0.25, -87.44, 344.81, 23.89, -0.24]
[-0.25, -87.44, 344.81, 23.89, -0.24]
[-0.25, -87.44, 344.81, 23.89, -0.24]
[-0.25, -87.44, 344.81, 23.89, -0.24]
[-0.25, -87.44, 344.81, 23.89, -0.24]
[-0.25, -87.44, 344.81, 23.89, -0.24]
[-0.25, -87.44, 344.81, 23.89, -0.24]
[-0.25, -87.5, 344.81, 23.89, -0.24]
[-0.25, -87.5, 344.81, 23.89, -0.24]
[-0.25, -87.5, 344.81, 23.89, -0.24]
[-0.25, -87.5, 344.81, 23.89, -0.24]
[-0.25, -87.5, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.5, 344.81, 23.89, -0.24]
[-0.25, -87.5, 344.81, 23.89, -0.24]
[-0.25, -87.5, 344.81, 23.89, -0.24]
[-0.25, -87.5, 344.81, 23.89, -0.24]
[-0.25, -87.5, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.9, -0.24]
[-0.25, -87.62, 344.81, 23.9, -0.24]
[-0.25, -87.62, 344.81, 23.9, -0.24]
[-0.25, -87.62, 344.81, 23.9, -0.24]
[-0.25, -87.62, 344.81, 23.9, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.69, 344.81, 23.89, -0.24]
[-0.25, -87.69, 344.81, 23.89, -0.24]
[-0.25, -87.69, 344.81, 23.89, -0.24]
[-0.25, -87.69, 344.81, 23.89, -0.24]
[-0.25, -87.69, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.62, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.9, -0.24]
[-0.25, -87.56, 344.81, 23.9, -0.24]
[-0.25, -87.56, 344.81, 23.9, -0.24]
[-0.25, -87.56, 344.81, 23.9, -0.24]
[-0.25, -87.56, 344.81, 23.9, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.24]
[-0.25, -87.56, 344.81, 23.89, -0.25]
[-0.25, -87.56, 344.81, 23.89, -0.25]
[-0.25, -87.5, 344.81, 23.89, -0.25]
[-0.25, -87.5, 344.81, 23.89, -0.25]
