[-155.88, 77.62, 359.94, 23.73, -5.67, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.67, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.67, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.67, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.67, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.64, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.64, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.64, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.64, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.64, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.63, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.63, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.63, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.63, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.63, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.64, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.64, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.64, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.64, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.64, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.63, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.63, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.63, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.63, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.63, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.74, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.65, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.67, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.67, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.67, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.67, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.67, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.67, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.67, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.67, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.67, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.67, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.66, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.73, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.72, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.73, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.73, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.73, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.73, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.73, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.68, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.71, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.73, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.73, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.73, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.73, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.73, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.73, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.73, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.73, 0.0]
[-155.88, 77.62, 359.94, 23.71, -5.73, 0.0]
[-155.88, 77.62, 359.94, 23.7, -5.73, 0.0]
[-155.88, 77.62, 359.94, 23.7, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.7, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.7, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.7, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.7, -5.72, 0.0]
[-155.88, 77.62, 359.94, 23.7, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.7, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.7, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.7, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.7, -5.7, 0.0]
[-155.88, 77.62, 359.94, 23.7, -5.69, 0.0]
[-155.88, 77.62, 359.94, 23.7, -5.69, 0.0]
